T,rho,p0,p1,pole1,pole2,delta_real,delta_imag,stokes_angle
2.575000000000000178e+00,5.857142857142860759e-02,-1.778499419520388258e+00,-6.445928323644186442e+00,-5.878123200901604228e+00,-9.826975406944914226e+00,-7.344285159556658282e-01,2.482246047280824097e+00,1.858462199408108972e+00
2.575000000000000178e+00,8.761904761904759642e-02,-1.811881962785982569e+00,-6.626806082688842636e+00,-6.035015953417532941e+00,-1.001142282262274286e+01,-7.887786846941536867e-01,2.482246047280824097e+00,1.878473406137516788e+00
2.575000000000000178e+00,1.166666666666665853e-01,-1.846649842360485128e+00,-6.821123916562697787e+00,-6.201530726462115339e+00,-1.020791899279926618e+01,-8.463058728235639538e-01,2.482246047280824097e+00,1.899380402026106029e+00
2.575000000000000178e+00,1.457142857142857961e-01,-1.882894858848907838e+00,-7.031535853213728871e+00,-6.378614971746908502e+00,-1.041754551110265936e+01,-9.073678979662960220e-01,2.482246047280824097e+00,1.921250343878017297e+00
2.575000000000000178e+00,1.747619047619047850e-01,-1.920717304704215200e+00,-7.262700405219543853e+00,-6.567346877358862578e+00,-1.064153295236721242e+01,-9.724105008305057307e-01,2.482246047280824097e+00,1.944167186618197096e+00
2.575000000000000178e+00,2.038095238095237738e-01,-1.960226984995751209e+00,-7.527031220115079968e+00,-6.768958923486059653e+00,-1.088128682065026887e+01,-1.042053079619506217e+00,2.482246047280824097e+00,1.968256415706181706e+00
2.700000000000000178e+00,-9.000000000000000222e-01,-1.071207034235392319e+00,-3.456579653527799056e+00,-3.198142245902158454e+00,-7.100231146023147311e+00,1.077139097241675003e-01,2.482246047280824097e+00,1.527429805118681871e+00
2.700000000000000178e+00,-8.709523809523809224e-01,-1.082867035655521892e+00,-3.501533702717290364e+00,-3.239608434516954905e+00,-7.094532510248220625e+00,9.047697486642428122e-02,2.482246047280824097e+00,1.534362815960851556e+00
2.700000000000000178e+00,-8.419047619047619335e-01,-1.094797988330298955e+00,-3.547800367263533872e+00,-3.282277332435532546e+00,-7.094938826307618740e+00,7.281324751138323892e-02,2.482246047280824097e+00,1.541471121886713647e+00
2.700000000000000178e+00,-8.128571428571428337e-01,-1.107009761548843230e+00,-3.595440463177118851e+00,-3.326204023211781990e+00,-7.100951701982672226e+00,5.470421587320817292e-02,2.482246047280824097e+00,1.548761701246748279e+00
2.700000000000000178e+00,-7.838095238095238448e-01,-1.119512719837839843e+00,-3.644518718572937743e+00,-3.371447068655987422e+00,-7.112174254177355159e+00,3.613022172484137151e-02,2.482246047280824097e+00,1.556241899139748863e+00
2.700000000000000178e+00,-7.547619047619047450e-01,-1.132317754377183627e+00,-3.695104098122261593e+00,-3.418068790668257861e+00,-7.128290471614795010e+00,1.707036772151401816e-02,2.482246047280824097e+00,1.563919450650665288e+00
2.700000000000000178e+00,-7.257142857142857562e-01,-1.145436317719324748e+00,-3.747270164490049016e+00,-3.466135581097306240e+00,-7.149049965933349071e+00,-2.497584576633987696e-03,2.482246047280824097e+00,1.571802505749848144e+00
2.700000000000000178e+00,-6.966666666666666563e-01,-1.158880460582132788e+00,-3.801095474442399258e+00,-3.515718242969988250e+00,-7.174256552024114164e+00,-2.259732710594059002e-02,2.482246047280824541e+00,1.579899655979048356e+00
2.700000000000000178e+00,-6.676190476190476675e-01,-1.172662872285501034e+00,-3.856664020163420581e+00,-3.566892366840836548e+00,-7.203759606976431584e+00,-4.325412940761025338e-02,2.482246047280824097e+00,1.588219963058577378e+00
2.700000000000000178e+00,-6.385714285714285676e-01,-1.186796923952313287e+00,-3.914065719882821259e+00,-3.619738746602971791e+00,-7.237447485050346074e+00,-6.449497591246594608e-02,2.482246047280824097e+00,1.596772989559589906e+00
2.700000000000000178e+00,-6.095238095238095788e-01,-1.201296715539988513e+00,-3.973396961212773970e+00,-3.674343839669982792e+00,-7.275242482890492468e+00,-8.634871808936303572e-02,2.482246047280824541e+00,1.605568831795530116e+00
2.700000000000000178e+00,-5.804761904761904789e-01,-1.216177126961567989e+00,-4.034761209567438556e+00,-3.730800277197567461e+00,-7.317096995657208502e+00,-1.088462434002286372e-01,2.482246047280824097e+00,1.614618155097397256e+00
2.700000000000000178e+00,-5.514285714285713791e-01,-1.231453873534149368e+00,-4.098269688489033946e+00,-3.789207430813331889e+00,-7.362990605746665196e+00,-1.320206633056973666e-01,2.482246047280824097e+00,1.623932231648683056e+00
2.700000000000000178e+00,-5.223809523809523903e-01,-1.247143566148680272e+00,-4.164042140627208788e+00,-3.849672043346980210e+00,-7.412927916795381655e+00,-1.559075229210467872e-01,2.482246047280824541e+00,1.633522981067686786e+00
2.700000000000000178e+00,-4.933333333333333459e-01,-1.263263776951759398e+00,-4.232207685927758867e+00,-3.912308932168685249e+00,-7.466936996591280185e+00,-1.805450353441746536e-01,2.482246047280824097e+00,1.643403013937542845e+00
2.700000000000000178e+00,-4.642857142857143016e-01,-1.279833110567338395e+00,-4.302905787812804306e+00,-3.977241775137166702e+00,-7.525068329773270115e+00,-2.059743441802939223e-01,2.482246047280824097e+00,1.653585678497958567e+00
2.700000000000000178e+00,-4.352380952380952572e-01,-1.296871282800512226e+00,-4.376287348312314585e+00,-4.044603990730832876e+00,-7.587394209067688244e+00,-2.322398183900704627e-01,2.482246047280824097e+00,1.664085110727717476e+00
2.700000000000000178e+00,-4.061904761904762129e-01,-1.314399205087280365e+00,-4.452515950060141670e+00,-4.114539725868112896e+00,-7.654008515182404437e+00,-2.593893843123494802e-01,2.482246047280824097e+00,1.674916288064145053e+00
2.700000000000000178e+00,-3.771428571428571130e-01,-1.332439078559180423e+00,-4.531769274435891504e+00,-4.187204967156839430e+00,-7.725026852368300112e+00,-2.874749005890478992e-01,2.482246047280824097e+00,1.686095087026023398e+00
2.700000000000000178e+00,-3.480952380952381242e-01,-1.351014495980130903e+00,-4.614240724680501948e+00,-4.262768794028149344e+00,-7.800587020493549240e+00,-3.165525827866936259e-01,2.482246047280824097e+00,1.697638345031661222e+00
2.700000000000000178e+00,-3.190476190476190244e-01,-1.370150554240819440e+00,-4.700141294235042899e+00,-4.341414795428509166e+00,-7.880849816307183175e+00,-3.466834858166043531e-01,2.482246047280824097e+00,1.709563926736778816e+00
2.700000000000000178e+00,-2.900000000000000355e-01,-1.389873977722320575e+00,-4.789701729075684256e+00,-4.423342675626754428e+00,-7.966000167196159332e+00,-3.779340538705044938e-01,2.482246047280824097e+00,1.721890795262212448e+00
2.700000000000000178e+00,-2.609523809523809357e-01,-1.410213254343156253e+00,-4.883175044040029888e+00,-4.508770079372263595e+00,-8.056248610808557586e+00,-4.103767495999285364e-01,2.482246047280824097e+00,1.734639088746498192e+00
2.700000000000000178e+00,-2.319047619047619468e-01,-1.431198785631141668e+00,-4.980839474309367354e+00,-4.597934672307697923e+00,-8.151833143978663543e+00,-4.440907767986362331e-01,2.482246047280824097e+00,1.747830202755169982e+00
2.700000000000000178e+00,-2.028571428571428470e-01,-1.452863052336352601e+00,-5.083001963421490466e+00,-4.691096519435549617e+00,-8.253021474960570814e+00,-4.791629140685568777e-01,2.482246047280824097e+00,1.761486879226590307e+00
2.700000000000000178e+00,-1.738095238095238582e-01,-1.475240797683321281e+00,-5.190002325860179511e+00,-4.788540812858751217e+00,-8.360113724571363036e+00,-5.156884811059474494e-01,2.482246047280824097e+00,1.775633302865490704e+00
2.700000000000000178e+00,-1.447619047619047583e-01,-1.498369231067806062e+00,-5.302218271175477504e+00,-4.890581010358163283e+00,-8.473445635019386302e+00,-5.537724646940066497e-01,2.482246047280824097e+00,1.790295206263852412e+00
2.700000000000000178e+00,-1.157142857142857695e-01,-1.522288253569515470e+00,-5.420071551587517966e+00,-4.997562459112906197e+00,-8.593392360586724621e+00,-5.935308387741082825e-01,2.482246047280824097e+00,1.805499985625970805e+00
2.700000000000000178e+00,-8.666666666666666963e-02,-1.547040709735276076e+00,-5.544035611281303844e+00,-5.109866594684146612e+00,-8.720372932715044101e+00,-6.350921229415524838e-01,2.482246047280824097e+00,1.821276829960310595e+00
2.700000000000000178e+00,-5.761904761904768080e-02,-1.572672667879968511e+00,-5.674645304176492822e+00,-5.227915825073810474e+00,-8.854855514364118108e+00,-6.785992377659685326e-01,2.482246047280824097e+00,1.837656868262030230e+00
2.700000000000000178e+00,-2.857142857142858094e-02,-1.599233733576429950e+00,-5.812509565544620393e+00,-5.352179234357345550e+00,-8.997363585985342027e+00,-7.242117358602323529e-01,2.482246047280824097e+00,1.854673342080590759e+00
2.700000000000000178e+00,4.761904761904078853e-04,-1.626777400984977362e+00,-5.958328494505526152e+00,-5.483179271507072627e+00,-9.148483239649131349e+00,-7.721085189461777132e-01,2.482246047280824097e+00,1.872361815982742650e+00
2.700000000000000178e+00,2.952380952380950774e-02,-1.655361446977163142e+00,-6.112917384692369893e+00,-5.621499629494272732e+00,-9.308871800847843048e+00,-8.224912016624619238e-01,2.482246047280824097e+00,1.890760447901913111e+00
2.700000000000000178e+00,5.857142857142860759e-02,-1.685048375057243142e+00,-6.277242454444187381e+00,-5.767794570153126799e+00,-9.479268052004163891e+00,-8.755883699727777802e-01,2.482246047280824097e+00,1.909910359833905336e+00
2.700000000000000178e+00,8.761904761904759642e-02,-1.715905916083638294e+00,-6.452477963308425046e+00,-5.922800015080095903e+00,-9.660504401425976440e+00,-9.316611455118483098e-01,2.482246047280824097e+00,1.929856187724737104e+00
2.700000000000000178e+00,1.166666666666665853e-01,-1.748007594821143318e+00,-6.640106724934022431e+00,-6.087346806746312566e+00,-9.853521431347719073e+00,-9.910108081911154221e-01,2.482246047280824097e+00,1.950646976323954895e+00
2.700000000000000178e+00,1.457142857142857961e-01,-1.781433372171578933e+00,-6.842121719555817272e+00,-6.262376653508994195e+00,-1.005938537560925461e+01,-1.053990044416277971e+00,2.482246047280824097e+00,1.972337806145428862e+00
2.700000000000000178e+00,1.747619047619047850e-01,-1.816270376513194451e+00,-7.061514269216670137e+00,-6.448961416309411554e+00,-1.027930923088373483e+01,-1.121021734361246303e+00,2.482246047280824097e+00,1.994993207642792310e+00
2.700000000000000178e+00,2.038095238095237738e-01,-1.852613737653066917e+00,-7.303879991585717768e+00,-6.648326586138846750e+00,-1.051467840836203216e+01,-1.192638165542238449e+00,2.482246047280824097e+00,2.018696063661975959e+00
2.700000000000000178e+00,2.328571428571427626e-01,-1.890567541096469517e+00,-7.588246802275441460e+00,-6.861880057673161559e+00,-1.076708210406230393e+01,-1.269614910446172473e+00,2.482246047280824097e+00,2.043584328576893760e+00
2.825000000000000178e+00,-9.000000000000000222e-01,-1.024399004204602504e+00,-3.368496168257457679e+00,-3.131901760013414027e+00,-6.759780011927196242e+00,-2.657878140756686491e-03,2.482246047280824097e+00,1.571867081697659652e+00
2.825000000000000178e+00,-8.709523809523809224e-01,-1.035411664910136587e+00,-3.412484916618021558e+00,-3.172737616377402148e+00,-6.760672136047353398e+00,-2.024712019228375182e-02,2.482246047280824541e+00,1.578952919973382274e+00
2.825000000000000178e+00,-8.419047619047619335e-01,-1.046676361229150976e+00,-3.457760071492644194e+00,-3.214761831886590926e+00,-6.766842838509010249e+00,-3.827722855729015494e-02,2.482246047280824097e+00,1.586215505351814326e+00
2.825000000000000178e+00,-8.128571428571428337e-01,-1.058202122394863220e+00,-3.504381225966224811e+00,-3.258028957706623263e+00,-6.777912880706833398e+00,-5.676744645671449874e-02,2.482246047280824097e+00,1.593661728473007022e+00
2.825000000000000178e+00,-7.838095238095238448e-01,-1.069998422613849254e+00,-3.552411797117787984e+00,-3.302596995541777769e+00,-6.793580326777092893e+00,-7.573821276341446973e-02,2.482246047280824097e+00,1.601298831723458660e+00
2.825000000000000178e+00,-7.547619047619047450e-01,-1.082075209239770519e+00,-3.601919345557151431e+00,-3.348527677584454132e+00,-6.813605769123957323e+00,-9.521125876897093554e-02,2.482246047280824097e+00,1.609134430629702850e+00
2.825000000000000178e+00,-7.257142857142857562e-01,-1.094442933370548765e+00,-3.652975923989780771e+00,-3.395886774363942706e+00,-6.837801287738328071e+00,-1.152097146545784656e-01,2.482246047280824541e+00,1.617176536689432176e+00
2.825000000000000178e+00,-6.966666666666666563e-01,-1.107112582186333238e+00,-3.705658465951988667e+00,-3.444744433755666968e+00,-6.866022108167459947e+00,-1.357582268344825760e-01,2.482246047280824097e+00,1.625433581737242505e+00
2.825000000000000178e+00,-6.676190476190476675e-01,-1.120095714357794092e+00,-3.760049212482504455e+00,-3.495175554949810248e+00,-6.898160248838138386e+00,-1.568830875058074281e-01,2.482246047280824097e+00,1.633914443947356077e+00
2.825000000000000178e+00,-6.385714285714285676e-01,-1.133404498283822281e+00,-3.816236187838533578e+00,-3.547260201652822076e+00,-6.934139662768440182e+00,-1.786123779312273341e-01,2.482246047280824097e+00,1.642628475580950376e+00
2.825000000000000178e+00,-6.095238095238095788e-01,-1.147051753248031769e+00,-3.874313728956981340e+00,-3.601084059449919383e+00,-6.973912522877850684e+00,-2.009761272057573045e-01,2.482246047280824097e+00,1.651585532590857275e+00
2.825000000000000178e+00,-5.804761904761904789e-01,-1.161050994194097186e+00,-3.934383072912383206e+00,-3.656738942926263114e+00,-7.017456399118578325e+00,-2.240064885223020386e-01,2.482246047280824097e+00,1.660796006201358255e+00
2.825000000000000178e+00,-5.514285714285713791e-01,-1.175416480086712401e+00,-3.996553014863083675e+00,-3.714323359030423433e+00,-7.064772144998700654e+00,-2.477379352600874718e-01,2.482246047280824097e+00,1.670270856585488017e+00
2.825000000000000178e+00,-5.223809523809523903e-01,-1.190163266698632372e+00,-4.060940645203054089e+00,-3.773943134117567766e+00,-7.115882360582168609e+00,-2.722074795850275564e-01,2.482246047280824097e+00,1.680021648766559128e+00
2.825000000000000178e+00,-4.933333333333333459e-01,-1.205307263643648819e+00,-4.127672175217848682e+00,-3.835712113249770461e+00,-7.170830335106049169e+00,-2.974549166830264268e-01,2.482246047280824097e+00,1.690060590874511659e+00
2.825000000000000178e+00,-4.642857142857143016e-01,-1.220865296668324662e+00,-4.196883868084661628e+00,-3.899752941717865351e+00,-7.229679399169174125e+00,-3.235230982604791472e-01,2.482246047280824097e+00,1.700400574891086425e+00
2.825000000000000178e+00,-4.352380952380952572e-01,-1.236855175502972193e+00,-4.268723090678854248e+00,-3.966197940308448189e+00,-7.292512636867005682e+00,-3.504582395587170773e-01,2.482246047280824097e+00,1.711055220020824441e+00
2.825000000000000178e+00,-4.061904761904762129e-01,-1.253295767702072183e+00,-4.343349503633026742e+00,-4.035190087775389678e+00,-7.359432924238547002e+00,-3.783102648633079323e-01,2.482246047280824097e+00,1.722038918827628162e+00
2.825000000000000178e+00,-3.771428571428571130e-01,-1.270207079706098474e+00,-4.420936416181986850e+00,-4.106884126192264617e+00,-7.430563273339639174e+00,-4.071331973735932697e-01,2.482246047280824097e+00,1.733366886279580354e+00
2.825000000000000178e+00,-3.480952380952381242e-01,-1.287610344961620301e+00,-4.501672331827556661e+00,-4.181447807581899490e+00,-7.506047472169687040e+00,-4.369856003690170132e-01,2.482246047280824541e+00,1.745055211848677734e+00
2.825000000000000178e+00,-3.190476190476190244e-01,-1.305528121060775648e+00,-4.585762721205659531e+00,-4.259063303406191991e+00,-7.586051020313978377e+00,-4.679310779138178278e-01,2.482246047280824097e+00,1.757120914818611990e+00
2.825000000000000178e+00,-2.900000000000000355e-01,-1.323984395817964455e+00,-4.673432062987545876e+00,-4.339928802403360208e+00,-7.670762369119402457e+00,-5.000388449420890558e-01,2.482246047280824097e+00,1.769582002965286227e+00
2.825000000000000178e+00,-2.609523809523809357e-01,-1.343004704143697214e+00,-4.764926208494442150e+00,-4.424260326890967043e+00,-7.760394483998137360e+00,-5.333843785422517358e-01,2.482246047280824097e+00,1.782457534795665266e+00
2.825000000000000178e+00,-2.319047619047619468e-01,-1.362616256587286356e+00,-4.860515135762523364e+00,-4.512293803337257714e+00,-7.855186755502588269e+00,-5.680501647228074491e-01,2.482246047280824097e+00,1.795767685567977834e+00
2.825000000000000178e+00,-2.028571428571428470e-01,-1.382848081082244551e+00,-4.960496180306794400e+00,-4.604287429850147717e+00,-7.955407295573609261e+00,-6.041265580385386524e-01,2.482246047280824097e+00,1.809533817381989929e+00
2.825000000000000178e+00,-1.738095238095238582e-01,-1.403731179098423931e+00,-5.065197855567730834e+00,-4.700524391661665469e+00,-8.061355666292476130e+00,-6.417127753949826152e-01,2.482246047280824097e+00,1.823778553741544517e+00
2.825000000000000178e+00,-1.447619047619047583e-01,-1.425298699099907918e+00,-5.174984411534206963e+00,-4.801315985978380496e+00,-8.173366101079468038e+00,-6.809180504235101683e-01,2.482246047280824097e+00,1.838525859185356603e+00
2.825000000000000178e+00,-1.157142857142857695e-01,-1.447586128187507315e+00,-5.290261337638294314e+00,-4.907005230302551091e+00,-8.291811293183849685e+00,-7.218629814599694106e-01,2.482246047280824097e+00,1.853801124911081066e+00
2.825000000000000178e+00,-8.666666666666666963e-02,-1.470631504834769121e+00,-5.411482093766666779e+00,-5.017971044091054544e+00,-8.417106844241768471e+00,-7.646811150158960846e-01,2.482246047280824097e+00,1.869631261876428141e+00
2.825000000000000178e+00,-5.761904761904768080e-02,-1.494475656235281003e+00,-5.539156482593019071e+00,-5.134633113271566351e+00,-8.549716487570387713e+00,-8.095208187190058302e-01,2.482246047280824097e+00,1.886044803815954518e+00
2.825000000000000178e+00,-2.857142857142858094e-02,-1.519162461602374670e+00,-5.673861281586646044e+00,-5.257457571779857730e+00,-8.690158227909375199e+00,-8.565475146801193596e-01,2.482246047280824097e+00,1.903072024264926831e+00
2.825000000000000178e+00,4.761904761904078853e-04,-1.544739148009399710e+00,-5.816254107617040425e+00,-5.386963665325150252e+00,-8.839011573065018723e+00,-9.059463689720949064e-01,2.482246047280824097e+00,1.920745074600300084e+00
2.825000000000000178e+00,2.952380952380950774e-02,-1.571256619692184220e+00,-5.967092120661086518e+00,-5.523731601992021290e+00,-8.996926075396761036e+00,-9.579255705873593874e-01,2.482246047280824097e+00,1.939098155411839386e+00
2.825000000000000178e+00,5.857142857142860759e-02,-1.598769829150349153e+00,-6.127258402758032574e+00,-5.668411844594005267e+00,-9.164631455025832096e+00,-1.012720394032966098e+00,2.482246047280824097e+00,1.958167743531342708e+00
2.825000000000000178e+00,8.761904761904759642e-02,-1.627338193287572787e+00,-6.297801400059075405e+00,-5.821736164361665189e+00,-9.342949645687262716e+00,-1.070598345117139250e+00,2.482246047280824097e+00,1.977992916962480807e+00
2.825000000000000178e+00,1.166666666666665853e-01,-1.657026063643841418e+00,-6.479998667889039332e+00,-5.984530859326189223e+00,-9.532809193237396173e+00,-1.131865889550910387e+00,2.482246047280824097e+00,1.998615862367126184e+00
2.825000000000000178e+00,1.457142857142857961e-01,-1.687903256760493242e+00,-6.675471285914352571e+00,-6.157732650087591075e+00,-9.735262552745158615e+00,-1.196877690187039045e+00,2.482246047280824097e+00,2.020082748857224608e+00
2.825000000000000178e+00,1.747619047619047850e-01,-1.720045656532343870e+00,-6.886421352509191074e+00,-6.342407909550491496e+00,-9.951506982210773344e+00,-1.266050334107807762e+00,2.482246047280824097e+00,2.042445415208186343e+00
2.825000000000000178e+00,2.038095238095237738e-01,-1.753535897814904709e+00,-7.116242945669679187e+00,-6.539776074239863846e+00,-1.018290993237258135e+01,-1.339885752754451875e+00,2.482246047280824097e+00,2.065765164739224780e+00
2.825000000000000178e+00,2.328571428571427626e-01,-1.788464146490573725e+00,-7.371795516137090942e+00,-6.751238340793989323e+00,-1.043104010129608916e+01,-1.419023280716429580e+00,2.482246047280824097e+00,2.090123718557470589e+00
2.950000000000000178e+00,-9.000000000000000222e-01,-9.807767111638997504e-01,-3.288990062666877101e+00,-3.071797929149410411e+00,-6.454860324341646916e+00,-1.085011783392345885e-01,2.482246047280824097e+00,1.614479407799565447e+00
2.950000000000000178e+00,-8.709523809523809224e-01,-9.911880501746542782e-01,-3.332115118794598096e+00,-3.112065117880473686e+00,-6.461195238896046966e+00,-1.264607421391581443e-01,2.482246047280824097e+00,1.621698413046756437e+00
2.950000000000000178e+00,-8.419047619047619335e-01,-1.001834045790526151e+00,-3.376503374462375806e+00,-3.153507804656486613e+00,-6.472143322123972808e+00,-1.448756530851231517e-01,2.482246047280824097e+00,1.629094933046097537e+00
2.950000000000000178e+00,-8.128571428571428337e-01,-1.012722966287381565e+00,-3.422213351955812222e+00,-3.196180066749692905e+00,-6.487416254514591252e+00,-1.637659052112693525e-01,2.482246047280824541e+00,1.636675741458596400e+00
2.950000000000000178e+00,-7.838095238095238448e-01,-1.023863480251830937e+00,-3.469307323332043058e+00,-3.240139407465160826e+00,-6.506785289040854181e+00,-1.831527388089635167e-01,2.482246047280824097e+00,1.644447947578436597e+00
2.950000000000000178e+00,-7.547619047619047450e-01,-1.035264681992368097e+00,-3.517851623299493191e+00,-3.285447034454741289e+00,-6.530070592392400286e+00,-2.030587414202950913e-01,2.482246047280824097e+00,1.652419015900448374e+00
2.950000000000000178e+00,-7.257142857142857562e-01,-1.046936117965926671e+00,-3.567916989195212718e+00,-3.332168165771167256e+00,-6.557133202986858755e+00,-2.235079589562035118e-01,2.482246047280824541e+00,1.660596786917443390e+00
2.950000000000000178e+00,-6.966666666666666563e-01,-1.058887815683613676e+00,-3.619578939242478199e+00,-3.380372366959954800e+00,-6.587868911282957818e+00,-2.445260181558453483e-01,2.482246047280824097e+00,1.668989499220045136e+00
2.950000000000000178e+00,-6.676190476190476675e-01,-1.071130314872815736e+00,-3.672918191768870244e+00,-3.430133922919893052e+00,-6.622203579182553312e+00,-2.661402617752857691e-01,2.482246047280824097e+00,1.677605812973937294e+00
2.950000000000000178e+00,-6.385714285714285676e-01,-1.083674700902519383e+00,-3.728021126562121257e+00,-3.481532248845001121e+00,-6.660089556852701875e+00,-2.883798980931051581e-01,2.482246047280824097e+00,1.686454834851347506e+00
2.950000000000000178e+00,-6.095238095238095788e-01,-1.096532641159860155e+00,-3.784980301311222206e+00,-3.534652345089563941e+00,-6.701502952139215097e+00,-3.112761665531357802e-01,2.482246047280824097e+00,1.695546144494939123e+00
2.950000000000000178e+00,-5.804761904761904789e-01,-1.109716424168539994e+00,-3.843895023140141642e+00,-3.589585301595053402e+00,-6.746441575318919526e+00,-3.348625216367059343e-01,2.482246047280824097e+00,1.704889822592944748e+00
2.950000000000000178e+00,-5.514285714285713791e-01,-1.123239001991432229e+00,-3.904871988577567787e+00,-3.646428858313769172e+00,-6.794923430002593356e+00,-3.591748373761243784e-01,2.482246047280824097e+00,1.714496480644206011e+00
2.950000000000000178e+00,-5.223809523809523903e-01,-1.137114036435590281e+00,-3.968025998923351061e+00,-3.705288029022360430e+00,-6.846985655853038644e+00,-3.842516352971167004e-01,2.482246047280824097e+00,1.724377292490566926e+00
2.950000000000000178e+00,-4.933333333333333459e-01,-1.151355948781281668e+00,-4.033480760918044083e+00,-3.766275797100967271e+00,-6.902683854573768762e+00,-4.101343390221063867e-01,2.482246047280824097e+00,1.734544027691645507e+00
2.950000000000000178e+00,-4.642857142857143016e-01,-1.165979974045201928e+00,-4.101369788205162514e+00,-3.829513893191990537e+00,-6.962091750144581148e+00,-4.368675592929527340e-01,2.482246047280824097e+00,1.745009086813183119e+00
2.950000000000000178e+00,-4.352380952380952572e-01,-1.181002220137682635e+00,-4.171837417858539787e+00,-3.895133666236557879e+00,-7.025301149446494087e+00,-4.644994137987078497e-01,2.482246047280824097e+00,1.755785538694792480e+00
2.950000000000000178e+00,-4.061904761904762129e-01,-1.196439731903890857e+00,-4.245039958340957931e+00,-3.963277061276869961e+00,-7.092422181573939000e+00,-4.930818869434191454e-01,2.482246047280824097e+00,1.766887159755884174e+00
2.950000000000000178e+00,-3.771428571428571130e-01,-1.212310561318617141e+00,-4.321146993141694814e+00,-4.034097719685179939e+00,-7.163583804244876063e+00,-5.226712355889318040e-01,2.482246047280824097e+00,1.778328475389955310e+00
2.950000000000000178e+00,-3.480952380952381242e-01,-1.228633844103647510e+00,-4.400342865214530441e+00,-4.107762220129560937e+00,-7.238934574509479525e+00,-5.533284478933028216e-01,2.482246047280824541e+00,1.790124803487427974e+00
2.950000000000000178e+00,-3.190476190476190244e-01,-1.245429883165260598e+00,-4.482828372145511331e+00,-4.184451481817465179e+00,-7.318643688984020734e+00,-5.851197636823594062e-01,2.482246047280824097e+00,1.802292300116641988e+00
2.950000000000000178e+00,-2.900000000000000355e-01,-1.262720240424062945e+00,-4.568822713308298589e+00,-4.264362355407769201e+00,-7.402902306555518841e+00,-6.181172663981697735e-01,2.482246047280824097e+00,1.814848007382630746e+00
2.950000000000000178e+00,-2.609523809523809357e-01,-1.280527837278065517e+00,-4.658565734094063160e+00,-4.347709431641791689e+00,-7.491925174315458236e+00,-6.523995586401453162e-01,2.482246047280824541e+00,1.827809903476429687e+00
2.950000000000000178e+00,-2.319047619047619468e-01,-1.298877064721801755e+00,-4.752320528274352363e+00,-4.434727103381828961e+00,-7.585952585764546008e+00,-6.880525357522665475e-01,2.482246047280824097e+00,1.841196954927990737e+00
2.950000000000000178e+00,-2.028571428571428470e-01,-1.317793905118229025e+00,-4.850376470767021608e+00,-4.525671923605263380e+00,-7.685252709470066890e+00,-7.251702749479748134e-01,2.482246047280824097e+00,1.855029171090345042e+00
2.950000000000000178e+00,-1.738095238095238582e-01,-1.337306065730808458e+00,-4.953052779143688689e+00,-4.620825310290785914e+00,-7.790124336771627078e+00,-7.638560612849458753e-01,2.482246047280824097e+00,1.869327660923210344e+00
2.950000000000000178e+00,-1.447619047619047583e-01,-1.357443126274490819e+00,-5.060702725005289615e+00,-4.720496659416285823e+00,-7.900900109303602648e+00,-8.042235766581284917e-01,2.482246047280824097e+00,1.884114692230389076e+00
2.950000000000000178e+00,-1.157142857142857695e-01,-1.378236702197582542e+00,-5.173718662774535737e+00,-4.825026939997363762e+00,-8.017950301613526065e+00,-8.463982842291812858e-01,2.482246047280824097e+00,1.899413753669933813e+00
2.950000000000000178e+00,-8.666666666666666963e-02,-1.399720625476590596e+00,-5.292538097696338539e+00,-4.934792860814197546e+00,-8.141687251725382879e+00,-8.905190488748877531e-01,2.482246047280824097e+00,1.915249620155156096e+00
2.950000000000000178e+00,-5.761904761904768080e-02,-1.421931144936030567e+00,-5.417651106833318408e+00,-5.050211718117695092e+00,-8.272570554036555279e+00,-9.367400450985716720e-01,2.482246047280824097e+00,1.931648422794813413e+00
2.950000000000000178e+00,-2.857142857142858094e-02,-1.444907149513228184e+00,-5.549609564200509659e+00,-5.171747058173909117e+00,-8.411113155621713133e+00,-9.852330186271957002e-01,2.482246047280824097e+00,1.948637725453945757e+00
2.950000000000000178e+00,4.761904761904078853e-04,-1.468690416248729758e+00,-5.689038848356297251e+00,-5.299915319523680779e+00,-8.557888530378507497e+00,-1.036189988601617262e+00,2.482246047280824097e+00,1.966246611666778499e+00
2.950000000000000178e+00,2.952380952380950774e-02,-1.493325887656361539e+00,-5.836653097762195763e+00,-5.435293659159396995e+00,-8.713539147509822058e+00,-1.089826507277611212e+00,2.482246047280824097e+00,1.984505788597383802e+00
2.950000000000000178e+00,5.857142857142860759e-02,-1.518861981850884169e+00,-5.993275796047579540e+00,-5.578529217055718803e+00,-8.878786504288251891e+00,-1.146385639743086493e+00,2.482246047280824541e+00,2.003447720214663885e+00
2.950000000000000178e+00,8.761904761904759642e-02,-1.545350940328340972e+00,-6.159868838774055888e+00,-5.730350138063194265e+00,-9.054443061511681989e+00,-1.206142899623517062e+00,2.482246047280824541e+00,2.023106812349700689e+00
2.950000000000000178e+00,1.166666666666665853e-01,-1.572849218405629745e+00,-6.337576192560498534e+00,-5.891578753840599703e+00,-9.241426508449134047e+00,-1.269412504476320924e+00,2.482246047280824097e+00,2.043519693582248387e+00
